Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"0,0","0,00","0,00","0,000","0,000","0,0","991,0","-7,9","26,4","19,5","26,4","82,4",2,2.0,2023-11-22 21:30:00
"40,4","2,29","2,31","2,294","2,315","69,1","991,0","-8,0","16,0","20,6","25,1","84,0",2,2.0,2023-11-22 22:30:00
"40,4","2,30","2,32","4,592","4,632","67,4","991,0","-8,0","15,7","20,7","25,1","81,6",2,2.0,2023-11-22 23:30:00
"40,4","2,30","2,32","6,890","6,949","68,2","990,0","-8,1","15,8","20,7","25,4","78,5",2,2.0,2023-11-23 00:30:00
"40,3","2,30","2,32","9,187","9,266","67,4","990,0","-8,2","15,9","20,6","25,6","71,9",2,2.0,2023-11-23 01:30:00
"40,4","2,30","2,31","11,485","11,592","67,1","989,0","-8,1","16,1","20,7","25,7","69,8",2,2.0,2023-11-23 02:30:00
"40,4","2,30","2,32","13,783","13,908","67,9","989,0","-8,3","16,3","20,7","26,0","79,2",2,2.0,2023-11-23 03:30:00
"40,4","2,30","2,31","16,080","16,223","67,6","988,0","-8,5","16,5","20,7","26,2","74,6",2,2.0,2023-11-23 04:30:00
"40,5","2,30","2,31","18,378","18,537","69,3","987,0","-8,6","16,7","20,6","26,4","74,5",2,2.0,2023-11-23 05:30:00
"40,5","2,30","2,31","20,676","20,876","69,0","986,0","-8,6","16,9","20,6","26,6","74,5",2,2.0,2023-11-23 06:30:00
"40,6","2,30","2,31","22,973","23,193","69,0","985,0","-8,7","17,0","20,7","26,8","72,2",2,2.0,2023-11-23 07:30:00
"40,6","2,30","2,31","25,271","25,524","68,9","984,0","-8,8","17,3","20,6","27,0","72,3",2,2.0,2023-11-23 08:30:00
"40,6","2,30","2,31","27,188","27,526","67,5","983,0","-8,8","17,6","20,6","27,3","73,8",2,2.0,2023-11-23 09:20:03
"40,6","2,30","2,31","27,188","27,526","68,1","988,0","-8,4","16,5","20,6","26,1","75,6",2,2.0,2023-11-23 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,1","983,0","-8,7","29,4","20,0","29,2","75,0",3,3.0,2023-11-23 09:30:00
"40,8","2,29","2,30","2,294","2,300","68,3","982,0","-8,8","18,0","20,6","27,8","73,8",3,3.0,2023-11-23 10:30:00
"40,8","2,30","2,30","4,592","4,597","68,8","980,0","-8,6","17,8","20,6","27,9","73,4",3,3.0,2023-11-23 11:30:00
"40,8","2,30","2,29","6,890","6,887","68,8","978,0","-8,2","18,2","20,6","28,3","72,9",3,3.0,2023-11-23 12:30:00
"40,7","2,30","2,28","9,187","9,172","67,1","976,0","-8,2","18,4","20,6","28,5","72,5",3,3.0,2023-11-23 13:30:00
"40,8","2,30","2,28","11,485","11,453","68,8","974,0","-8,3","18,3","20,6","28,5","72,6",3,3.0,2023-11-23 14:30:00
"40,8","2,30","2,28","13,783","13,732","67,9","972,0","-8,7","18,3","20,6","28,5","82,6",3,3.0,2023-11-23 15:30:00
"40,7","2,30","2,28","16,081","16,007","68,2","970,0","-8,8","18,2","20,6","28,4","83,5",3,3.0,2023-11-23 16:30:00
"40,7","2,30","2,27","18,378","18,278","68,3","968,0","-8,8","18,1","20,6","28,3","83,6",3,3.0,2023-11-23 17:30:00
"40,7","2,30","2,27","20,676","20,545","68,0","966,0","-8,7","18,0","20,6","28,2","83,7",3,3.0,2023-11-23 18:30:00
"40,6","2,30","2,26","22,974","22,806","68,8","964,0","-8,6","18,0","20,6","28,2","82,6",3,3.0,2023-11-23 19:30:00
"40,7","2,30","2,26","25,271","25,061","68,2","963,0","-8,4","17,8","20,6","28,0","83,1",3,3.0,2023-11-23 20:30:00
"40,7","2,30","2,25","27,188","26,938","69,4","961,0","-8,3","17,7","20,6","27,9","83,5",3,3.0,2023-11-23 21:20:03
"40,7","2,30","2,28","27,188","26,938","69,1","972,0","-8,5","18,1","20,6","28,2","78,9",3,3.0,2023-11-23 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","960,0","-8,3","30,1","19,8","29,8","82,8",4,4.0,2023-11-23 21:30:00
"40,6","2,29","2,24","2,294","2,241","70,0","959,0","-8,2","18,6","20,6","28,3","82,8",4,4.0,2023-11-23 22:30:00
"40,6","2,30","2,24","4,592","4,481","68,6","957,0","-8,2","18,0","20,6","28,0","85,7",4,4.0,2023-11-23 23:30:00
"40,6","2,30","2,24","6,890","6,718","69,4","956,0","-8,2","18,1","20,6","28,1","87,5",4,4.0,2023-11-24 00:30:00
"40,5","2,30","2,23","9,187","8,949","69,2","954,0","-7,9","18,2","20,6","28,2","84,7",4,4.0,2023-11-24 01:30:00
"40,6","2,30","2,23","11,485","11,177","68,9","953,0","-7,9","18,3","20,6","28,3","87,1",4,4.0,2023-11-24 02:30:00
"40,5","2,30","2,23","13,783","13,402","68,3","952,0","-7,9","18,3","20,6","28,4","87,0",4,4.0,2023-11-24 03:30:00
"40,5","2,30","2,22","16,080","15,624","69,4","951,0","-7,8","18,5","20,6","28,5","87,1",4,4.0,2023-11-24 04:30:00
"40,5","2,30","2,22","18,378","17,841","68,6","949,0","-7,6","18,6","20,6","28,6","87,2",4,4.0,2023-11-24 05:30:00
"40,5","2,30","2,21","20,676","20,056","69,7","949,0","-7,6","18,6","20,5","28,7","88,1",4,4.0,2023-11-24 06:30:00
"40,4","2,30","2,21","22,973","22,270","68,3","948,0","-7,6","18,7","20,6","28,8","89,7",4,4.0,2023-11-24 07:30:00
"40,4","2,30","2,21","25,271","24,481","69,1","947,0","-7,5","18,8","20,6","28,9","90,8",4,4.0,2023-11-24 08:30:00
"40,4","2,30","2,21","27,188","26,323","68,3","947,0","-7,3","18,9","20,6","29,0","90,4",4,4.0,2023-11-24 09:20:03
"40,4","2,30","2,22","27,188","26,323","68,8","952,0","-7,8","18,5","20,6","28,5","87,3",4,4.0,2023-11-24 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,0","947,0","-7,1","18,9","20,7","30,2","89,7",1,,2023-11-24 09:23:10
"0,0","0,00","0,00","0,000","0,000","0,5","947,0","-7,0","30,9","19,5","30,4","89,5",1,,2023-11-24 09:30:00
"40,3","2,29","2,20","2,294","2,202","68,1","946,0","-7,0","18,7","20,6","28,8","89,2",1,,2023-11-24 10:30:00
"40,2","2,30","2,20","4,592","4,407","68,4","946,0","-6,5","17,8","20,6","28,0","87,0",1,,2023-11-24 11:30:00
"40,0","2,30","2,19","6,890","6,611","69,2","946,0","-5,7","17,8","20,6","27,8","85,6",1,,2023-11-24 12:30:00
"40,2","2,30","2,19","9,187","8,827","68,4","946,0","-5,4","18,2","20,6","27,9","84,1",1,,2023-11-24 13:30:00
"40,1","2,30","2,19","11,485","11,022","68,1","946,0","-5,7","17,7","20,6","27,6","84,4",1,,2023-11-24 14:30:00
"40,2","2,30","2,20","13,783","13,239","69,2","947,0","-5,9","17,5","20,6","27,5","86,0",1,,2023-11-24 15:30:00
"40,2","2,30","2,20","16,080","15,498","68,4","948,0","-6,4","17,2","20,6","27,3","87,5",1,,2023-11-24 16:30:00
"40,2","2,30","2,21","18,378","17,707","68,7","949,0","-6,7","16,8","20,6","27,1","86,1",1,,2023-11-24 17:30:00
"40,2","2,30","2,21","20,676","19,917","69,6","950,0","-6,4","16,7","20,7","26,9","84,6",1,,2023-11-24 18:30:00
"40,1","2,30","2,21","22,973","22,128","69,3","951,0","-6,3","16,7","20,6","26,8","84,8",1,,2023-11-24 19:30:00
"40,2","2,30","2,21","25,271","24,343","69,6","952,0","-6,5","16,6","20,6","26,7","87,3",1,,2023-11-24 20:30:00
"40,3","2,30","2,22","27,569","26,561","71,0","953,0","-6,8","16,4","20,6","26,5","88,2",1,,2023-11-24 21:30:00
"40,4","2,30","2,22","29,866","28,782","70,8","954,0","-6,8","16,2","20,6","26,4","87,9",1,,2023-11-24 22:30:00
"40,5","2,30","2,22","32,164","31,002","71,0","954,0","-6,7","16,1","20,7","26,2","87,8",1,,2023-11-24 23:30:00
"40,3","2,30","2,22","34,462","33,226","69,9","955,0","-6,8","15,9","20,6","26,0","88,6",1,,2023-11-25 00:30:00
"40,2","2,30","2,23","36,759","35,451","69,4","955,0","-6,9","15,7","20,6","25,7","89,9",1,,2023-11-25 01:30:00
"40,3","2,30","2,22","39,057","37,676","70,0","955,0","-6,8","15,6","20,6","25,6","89,9",1,,2023-11-25 02:30:00
"40,3","2,30","2,23","41,354","39,903","69,7","956,0","-6,9","15,5","20,7","25,4","89,9",1,,2023-11-25 03:30:00
"40,4","2,30","2,23","43,652","42,130","72,0","956,0","-6,9","15,3","20,7","25,3","89,9",1,,2023-11-25 04:30:00
"40,3","2,30","2,23","45,950","44,359","69,7","957,0","-7,0","15,2","20,6","25,2","90,2",1,,2023-11-25 05:30:00
"40,4","2,30","2,23","48,247","46,590","70,0","957,0","-6,9","15,1","20,7","25,1","90,3",1,,2023-11-25 06:30:00
"40,5","2,30","2,23","50,545","48,823","70,9","958,0","-7,0","15,1","20,6","25,1","90,0",1,,2023-11-25 07:30:00
"40,5","2,30","2,24","52,843","51,059","70,6","959,0","-7,1","15,1","20,6","25,0","89,2",1,,2023-11-25 08:30:00
"40,3","2,30","2,24","54,759","52,924","70,4","960,0","-6,8","14,9","20,6","24,7","87,5",1,,2023-11-25 09:20:03
"40,3","2,30","2,22","54,759","52,924","70,7","953,0","-6,6","16,4","20,6","26,4","87,8",1,,2023-11-25 09:20:25
"0,0","0,00","0,00","0,000","0,000","1,2","961,0","-6,6","214,0","214,2","25,2","87,0",1,1.0,2023-11-25 09:24:24
"0,0","0,00","0,00","0,000","0,000","0,1","962,0","-6,6","27,2","21,2","25,4","86,6",1,1.0,2023-11-25 09:30:00
"39,7","2,29","2,23","2,294","2,231","65,4","962,0","-6,2","16,0","20,7","24,4","85,1",1,1.0,2023-11-25 10:30:00
"40,0","2,30","2,24","4,592","4,470","65,1","964,0","-6,3","15,7","20,6","24,6","83,3",1,1.0,2023-11-25 11:30:00
"39,9","2,30","2,24","6,890","6,711","65,7","965,0","-6,1","15,8","20,7","24,7","82,6",1,1.0,2023-11-25 12:30:00
"39,9","2,30","2,24","9,187","8,951","65,4","966,0","-5,6","16,2","20,7","24,9","81,1",1,1.0,2023-11-25 13:30:00
"39,9","2,30","2,24","11,485","11,195","65,9","968,0","-5,7","16,2","20,7","24,9","82,5",1,1.0,2023-11-25 14:30:00
"39,9","2,30","2,25","13,783","13,442","65,6","969,0","-5,7","16,1","20,6","24,9","83,5",1,1.0,2023-11-25 15:30:00
"40,0","2,30","2,25","16,081","15,693","66,2","970,0","-5,9","15,9","20,7","24,9","84,0",1,1.0,2023-11-25 16:30:00
"40,0","2,30","2,26","18,378","17,947","66,2","971,0","-6,0","15,8","20,6","24,8","84,5",1,1.0,2023-11-25 17:30:00
"40,1","2,30","2,26","20,676","20,203","66,8","972,0","-6,0","15,7","20,6","24,7","84,1",1,1.0,2023-11-25 18:30:00
"40,1","2,30","2,26","22,974","22,461","65,6","973,0","-5,9","15,8","20,6","24,8","83,9",1,1.0,2023-11-25 19:30:00
"40,1","2,30","2,26","25,271","24,719","66,2","974,0","-5,6","15,9","20,6","24,8","83,8",1,1.0,2023-11-25 20:30:00
"40,1","2,30","2,26","27,379","26,793","65,3","975,0","-5,7","15,9","20,6","24,8","84,5",1,1.0,2023-11-25 21:25:03
"40,1","2,30","2,25","27,379","26,793","66,2","970,0","-5,9","15,9","20,6","24,8","83,6",1,1.0,2023-11-25 21:25:03
"0,0","0,00","0,00","0,000","0,000","0,0","975,0","-5,7","26,5","20,4","26,2","84,6",2,2.0,2023-11-25 21:30:00
"40,2","2,29","2,26","2,294","2,256","69,5","975,0","-5,4","17,2","20,6","24,9","84,9",2,2.0,2023-11-25 22:30:00
"40,2","2,30","2,26","4,592","4,511","68,0","976,0","-4,8","17,1","20,6","24,7","84,3",2,2.0,2023-11-25 23:30:00
"40,1","2,30","2,26","6,890","6,764","68,6","976,0","-4,6","17,3","20,7","24,9","85,5",2,2.0,2023-11-26 00:30:00
"40,1","2,30","2,25","9,187","9,016","68,3","976,0","-4,3","17,5","20,6","25,1","86,1",2,2.0,2023-11-26 01:30:00
"40,1","2,30","2,26","11,485","11,269","70,0","977,0","-4,3","17,6","20,7","25,2","87,0",2,2.0,2023-11-26 02:30:00
"40,0","2,30","2,25","13,783","13,519","68,3","977,0","-3,9","17,8","20,6","25,3","85,7",2,2.0,2023-11-26 03:30:00
"40,2","2,30","2,26","16,080","15,770","69,1","977,0","-4,0","17,8","20,6","25,3","85,9",2,2.0,2023-11-26 04:30:00
"40,3","2,30","2,26","18,378","18,025","68,8","977,0","-4,4","17,6","20,7","25,2","86,9",2,2.0,2023-11-26 05:30:00
"40,2","2,30","2,25","20,676","20,279","68,6","978,0","-4,2","17,7","20,6","25,1","86,9",2,2.0,2023-11-26 06:30:00
"40,1","2,30","2,25","22,973","22,533","68,3","978,0","-4,2","17,7","20,6","25,1","87,4",2,2.0,2023-11-26 07:30:00
"40,1","2,30","2,25","25,271","24,787","68,9","978,0","-4,2","17,5","20,7","25,0","87,1",2,2.0,2023-11-26 08:30:00
"39,9","2,30","2,26","27,379","26,854","68,9","977,0","-4,1","17,4","20,6","24,7","86,6",2,2.0,2023-11-26 09:25:03
"39,9","2,30","2,27","27,379","26,854","69,2","977,0","-4,4","17,5","20,6","25,0","86,2",2,2.0,2023-11-26 09:25:03
"0,0","0,00","0,00","0,000","0,000","0,1","978,0","-3,8","25,9","20,4","25,2","85,7",3,3.0,2023-11-26 09:30:00
"39,7","2,29","2,25","2,294","2,246","66,6","978,0","-3,6","16,1","20,6","24,5","85,0",3,3.0,2023-11-26 10:30:00
"39,7","2,30","2,25","4,592","4,492","66,2","978,0","-3,2","16,3","20,7","24,9","84,1",3,3.0,2023-11-26 11:30:00
"39,7","2,30","2,24","6,890","6,736","67,1","977,0","-3,1","16,6","20,6","25,2","83,5",3,3.0,2023-11-26 12:30:00
"39,7","2,30","2,24","9,187","8,979","67,0","977,0","-3,0","16,8","20,7","25,4","82,9",3,3.0,2023-11-26 13:30:00
"39,8","2,30","2,24","11,485","11,220","66,5","976,0","-2,9","17,0","20,6","25,6","82,3",3,3.0,2023-11-26 14:30:00
"39,9","2,30","2,24","13,783","13,463","66,8","976,0","-3,4","16,9","20,7","25,6","83,3",3,3.0,2023-11-26 15:30:00
"39,9","2,30","2,25","16,080","15,709","66,4","976,0","-3,8","16,6","20,6","25,5","85,3",3,3.0,2023-11-26 16:30:00
"40,0","2,30","2,25","18,378","17,956","67,9","975,0","-4,0","16,6","20,6","25,6","86,9",3,3.0,2023-11-26 17:30:00
"40,1","2,30","2,25","20,676","20,204","67,3","975,0","-4,2","16,6","20,7","25,6","88,3",3,3.0,2023-11-26 18:30:00
"40,1","2,30","2,25","22,973","22,453","67,6","975,0","-4,4","16,5","20,6","25,6","89,2",3,3.0,2023-11-26 19:30:00
"40,1","2,30","2,26","25,271","24,705","67,3","974,0","-4,8","16,4","20,6","25,6","90,0",3,3.0,2023-11-26 20:30:00
"40,1","2,30","2,25","27,379","26,770","67,0","974,0","-4,9","16,3","20,6","25,5","90,1",3,3.0,2023-11-26 21:25:03
"40,1","2,30","2,26","27,379","26,770","67,3","976,0","-3,8","16,6","20,6","25,4","85,9",3,3.0,2023-11-26 21:25:03
"0,0","0,00","0,00","0,000","0,000","0,5","974,0","-4,8","26,8","21,3","26,4","89,4",4,4.0,2023-11-26 21:30:00
"40,1","2,29","2,24","2,294","2,243","65,4","972,0","-4,7","16,8","20,7","25,6","89,2",4,4.0,2023-11-26 22:30:00
"40,0","2,30","2,24","4,592","4,487","65,7","971,0","-4,7","16,4","20,6","25,4","88,1",4,4.0,2023-11-26 23:30:00
"40,1","2,30","2,24","6,890","6,729","65,4","970,0","-4,9","16,4","20,6","25,3","90,4",4,4.0,2023-11-27 00:30:00
"40,1","2,30","2,24","9,187","8,970","66,6","968,0","-5,1","16,3","20,7","25,3","92,3",4,4.0,2023-11-27 01:30:00
"40,1","2,30","2,24","11,485","11,210","65,1","967,0","-5,4","16,2","20,6","25,2","92,8",4,4.0,2023-11-27 02:30:00
"40,2","2,30","2,24","13,783","13,450","65,4","966,0","-5,7","16,0","20,6","25,2","92,9",4,4.0,2023-11-27 03:30:00
"40,2","2,30","2,24","16,081","15,687","66,0","964,0","-5,8","15,9","20,6","25,1","93,1",4,4.0,2023-11-27 04:30:00
"40,1","2,30","2,23","18,378","17,916","66,0","962,0","-5,5","16,0","20,6","25,1","92,7",4,4.0,2023-11-27 05:30:00
"40,0","2,30","2,22","20,676","20,137","66,0","960,0","-5,0","16,2","20,6","25,1","92,8",4,4.0,2023-11-27 06:30:00
"39,7","2,30","2,21","22,974","22,346","65,2","960,0","-3,8","16,5","20,6","25,2","93,7",4,4.0,2023-11-27 07:30:00
"39,7","2,30","2,20","25,271","24,544","65,4","959,0","-2,5","16,9","20,6","25,6","94,1",4,4.0,2023-11-27 08:30:00
"39,6","2,30","2,19","27,379","26,553","66,3","958,0","-1,8","17,2","20,6","25,9","94,9",4,4.0,2023-11-27 09:25:03
"39,6","2,30","2,23","27,379","26,553","65,7","965,0","-4,6","16,4","20,6","25,3","92,3",4,4.0,2023-11-27 09:25:25
"0,0","0,00","0,00","0,000","0,000","0,2","971,0","-4,7","17,5","20,6","23,8","80,9",1,,2023-11-28 09:36:16
"0,0","0,00","0,00","0,000","0,000","0,2","971,0","-4,8","17,5","20,6","23,4","81,0",1,,2023-11-28 09:36:17
"39,1","2,29","2,24","2,294","2,242","65,3","972,0","-4,9","17,9","20,6","19,1","83,1",1,,2023-11-28 10:36:17
"39,6","2,30","2,25","4,591","4,491","65,8","973,0","-4,9","16,9","20,7","20,1","83,4",1,,2023-11-28 11:36:17
"39,7","2,30","2,25","6,889","6,742","65,9","974,0","-4,8","17,6","20,6","21,3","82,9",1,,2023-11-28 12:36:17
"39,7","2,30","2,25","9,187","8,994","67,3","975,0","-4,7","18,1","20,6","21,9","81,5",1,,2023-11-28 13:36:17
"39,6","2,30","2,25","11,485","11,248","65,6","976,0","-4,6","18,3","20,6","22,2","80,5",1,,2023-11-28 14:36:17
"39,7","2,30","2,26","13,782","13,507","66,5","977,0","-4,9","18,4","20,6","22,3","79,8",1,,2023-11-28 15:36:17
"39,7","2,30","2,27","16,080","15,773","67,0","979,0","-5,3","18,1","20,6","22,2","78,2",1,,2023-11-28 16:36:17
"39,6","2,30","2,27","18,378","18,044","66,2","980,0","-5,6","17,9","20,6","22,1","82,6",1,,2023-11-28 17:36:17
"39,7","2,30","2,27","20,675","20,319","66,5","981,0","-5,8","17,7","20,6","22,0","81,0",1,,2023-11-28 18:36:17
"39,6","2,30","2,28","22,973","22,595","66,2","982,0","-5,8","17,7","20,6","22,0","81,2",1,,2023-11-28 19:36:17
"39,7","2,30","2,28","25,271","24,874","66,2","982,0","-5,8","17,7","20,6","22,0","82,7",1,,2023-11-28 20:36:17
"39,7","2,30","2,28","26,947","26,539","66,2","983,0","-5,9","17,7","20,6","22,0","83,5",1,,2023-11-28 21:20:03
"39,7","2,30","2,26","26,947","26,539","66,2","978,0","-5,2","17,8","20,6","21,6","81,7",1,,2023-11-28 21:20:26
